source_case,eyelid_thickness_mm,cornea_thickness_mm,indentation_mm,actual_indentation_mm,displacement_error_um,probe_force_n,probe_equivalent_pressure_kpa,probe_equivalent_pressure_mmhg,tangent_stiffness_n_per_mm,result_time
eyelid_1p80mm,1.8,0.6,0.275,0.275,0.0,0.31779946715803,21.681822749558865,162.62749395867797,1.4780690649648665,1.3823529411765
eyelid_1p80mm,1.8,0.6,0.3,0.3,0.0,0.35392449036634,24.14644724069054,181.11374897384184,1.5450532391687999,1.4117647058824
eyelid_1p80mm,1.8,0.6,0.325,0.325,0.0,0.3950097340695,26.949482058717415,202.13829719564222,1.612885314311999,1.4411764705882
eyelid_1p80mm,1.8,0.6,0.35,0.35000000000000003,5.551115123125783e-14,0.43622216291356,29.761194064613825,223.22792985864166,1.6679154833821326,1.4705882352941
eyelid_1p80mm,1.8,0.6,0.375,0.375,0.0,0.47743459175761,32.57290607050955,244.317562521636,1.724275233244533,1.5
eyelid_1p80mm,1.8,0.6,0.4,0.4,0.0,0.52168695518555,35.59201717435715,266.9628206474337,1.7947664699723334,1.5294117647059
eyelid_1p80mm,1.8,0.6,0.425,0.425,0.0,0.56818622678419,38.76442326364732,290.75788889791124,1.8482416585677353,1.5588235294118
eyelid_1p80mm,1.8,0.6,0.45,0.45,0.0,0.61468549838283,41.936829352937515,314.55295714838894,1.8850436998096005,1.5882352941176
eyelid_1p80mm,1.8,0.6,0.475,0.47500000000000003,5.551115123125783e-14,0.66167229734549,45.14249692622819,338.5975077348689,1.922188641830266,1.6176470588235
eyelid_1p80mm,1.8,0.6,0.5,0.5,0.0,0.71095743959569,48.50496863837948,363.81818933393953,1.9560834014241302,1.6470588235294
eyelid_1p80mm,1.8,0.6,0.525,0.5249999999999999,-1.1102230246251565e-13,0.76024258184587,51.86744035052942,389.03887093299994,1.969308829315998,1.6764705882353
eyelid_1p80mm,1.8,0.6,0.55,0.5499999999999999,-1.1102230246251565e-13,0.80952772409607,55.22991206268071,414.2595525320706,1.9645063419254019,1.7058823529412
eyelid_1p80mm,1.8,0.6,0.575,0.575,0.0,0.85849833724251,58.57092507215297,439.31928017996256,1.959095088527535,1.7352941176471
eyelid_1p80mm,1.8,0.6,0.6,0.6,0.0,0.90737763548786,61.90570813568626,464.33227926138414,1.9568498646422015,1.7647058823529
eyelid_1p80mm,1.8,0.6,0.625,0.625,0.0,0.95625693373321,65.24049119921955,489.3452783428057,1.9601613843108652,1.7941176470588
eyelid_1p80mm,1.8,0.6,0.65,0.6499999999999999,-1.1102230246251565e-13,1.0052966073017,68.58621584601231,514.4403462745256,1.965863618020865,1.8235294117647
eyelid_1p80mm,1.8,0.6,0.675,0.6749999999999999,-1.1102230246251565e-13,1.0546035730753,71.95017646489578,539.6721956233463,1.970496682909933,1.8529411764706
eyelid_1p80mm,1.8,0.6,0.7,0.7,0.0,1.1039105388489,75.31413708377923,564.9040449721668,1.9634177597753333,1.8823529411765
eyelid_1p80mm,1.8,0.6,0.725,0.725,0.0,1.1532175046225,78.6780977026627,590.1358943209875,1.9454688156140016,1.9117647058824
eyelid_1p80mm,1.8,0.6,0.75,0.75,0.0,1.2011953397208,81.95137857317978,614.6875877438066,1.927292669628001,1.9411764705882
eyelid_1p80mm,1.8,0.6,0.775,0.7749999999999999,-1.1102230246251565e-13,1.2491390945455,85.22233432195247,639.2218412711516,1.9179773948100007,1.9705882352941
eyelid_1p80mm,1.8,0.6,0.8,0.7999999999999999,-1.1102230246251565e-13,1.2970828493701,88.49329007071833,663.7560947984454,1.9177501929839984,2.0
eyelid_2p00mm,2.0,0.6,0.0,0.0,0.0,0.012634004683195,0.8619531448802467,6.4651981284427675,0.6475601746387999,1.0588235294118
eyelid_2p00mm,2.0,0.6,0.025,0.024999999999999994,-6.938893903907228e-15,0.028823009049165,1.9664456296969477,14.74959593838187,0.7679170007489999,1.0882352941176
eyelid_2p00mm,2.0,0.6,0.05,0.05,0.0,0.050785364074039,3.464824129417379,25.988389983778962,0.8932498263076067,1.1176470588235
eyelid_2p00mm,2.0,0.6,0.075,0.075,0.0,0.073481191038731,5.013243646302264,37.60252356176973,1.0186688383824403,1.1470588235294
eyelid_2p00mm,2.0,0.6,0.1,0.09999999999999999,-1.3877787807814457e-14,0.10196329663977,6.956431187484841,52.177669008001985,1.1103028479500001,1.1764705882353
eyelid_2p00mm,2.0,0.6,0.125,0.12499999999999999,-1.3877787807814457e-14,0.1304454022408,8.899618728666804,66.75281445422964,1.1978310939533934,1.2058823529412
eyelid_2p00mm,2.0,0.6,0.15,0.15000000000000002,2.7755575615628914e-14,0.16036658006447,10.940986764404405,82.06437620501046,1.2765495745072,1.2352941176471
eyelid_2p00mm,2.0,0.6,0.175,0.175,0.0,0.19475257170704,13.286966078118233,99.66071674681022,1.359660779802933,1.2647058823529
eyelid_2p00mm,2.0,0.6,0.2,0.2,0.0,0.22913856334961,15.632945391832061,117.25705728860999,1.4407101836469995,1.2941176470588
eyelid_2p00mm,2.0,0.6,0.225,0.22500000000000003,2.7755575615628914e-14,0.2656225359261,18.122059151767562,135.92699743303854,1.5153050612975325,1.3235294117647
eyelid_2p00mm,2.0,0.6,0.25,0.25,0.0,0.30560314339246,20.849730322072745,156.3862702485167,1.575913399388667,1.3529411764706
eyelid_2p00mm,2.0,0.6,0.275,0.275,0.0,0.34558375085882,23.577401492377927,176.8455430639949,1.6374588819692673,1.3823529411765
eyelid_2p00mm,2.0,0.6,0.3,0.3,0.0,0.38556435832519,26.30507266268379,197.3048158794782,1.7149084225298683,1.4117647058824
eyelid_2p00mm,2.0,0.6,0.325,0.325,0.0,0.43128015328876,29.42402617169774,220.69895569896747,1.7933383370215343,1.4411764705882
eyelid_2p00mm,2.0,0.6,0.35,0.35000000000000003,5.551115123125783e-14,0.477143004342,32.55301256119127,244.16834851855856,1.855578196572667,1.4705882352941
eyelid_2p00mm,2.0,0.6,0.375,0.375,0.0,0.52300585539524,35.681998950684786,267.6377413381496,1.9169414090939996,1.5
eyelid_2p00mm,2.0,0.6,0.4,0.4,0.0,0.57217538570461,39.03658305486989,292.7992608486963,1.993618029525999,1.5294117647059
eyelid_2p00mm,2.0,0.6,0.425,0.425,0.0,0.62378898329025,42.55791329600093,319.2114826960361,2.0505159637680004,1.5588235294118
eyelid_2p00mm,2.0,0.6,0.45,0.45,0.0,0.67540258087589,46.079243537131994,345.62370454337616,2.0820232574181325,1.5882352941176
eyelid_2p00mm,2.0,0.6,0.475,0.47500000000000003,5.551115123125783e-14,0.72735605478916,49.62376179162991,372.20985127458266,2.1079185966663987,1.6176470588235
eyelid_2p00mm,2.0,0.6,0.5,0.5,0.0,0.78091180281842,53.2775949662873,399.6159296011709,2.131548093730464,1.6470588235294
eyelid_2p00mm,2.0,0.6,0.525,0.5249999999999999,-1.1102230246251565e-13,0.83446755084768,56.93142814094469,427.02200792775903,2.1440247038362656,1.6764705882353
eyelid_2p00mm,2.0,0.6,0.55,0.5499999999999999,-1.1102230246251565e-13,0.88802329887694,60.58526131560208,454.42808625434725,2.1481353351032695,1.7058823529412
eyelid_2p00mm,2.0,0.6,0.575,0.575,0.0,0.94184826430608,64.25746180848532,481.97193117778994,2.152767032305269,1.7352941176471
eyelid_2p00mm,2.0,0.6,0.6,0.6,0.0,0.99575138962551,67.93499474859557,509.5557728551595,2.1560256325285345,1.7647058823529
eyelid_2p00mm,2.0,0.6,0.625,0.625,0.0,1.0496545149449,71.61252768870308,537.1396145325083,2.1580928793153995,1.7941176470588
eyelid_2p00mm,2.0,0.6,0.65,0.6499999999999999,-1.1102230246251565e-13,1.1036208931174,75.29437604557893,564.7558245869319,2.160341869645267,1.8235294117647
eyelid_2p00mm,2.0,0.6,0.675,0.6749999999999999,-1.1102230246251565e-13,1.1576926927115,78.98341676371822,592.4259819363513,2.162169174288003,1.8529411764706
eyelid_2p00mm,2.0,0.6,0.7,0.7,0.0,1.2117644923057,82.67245748186434,620.0961392858219,2.156770364991335,1.8823529411765
eyelid_2p00mm,2.0,0.6,0.725,0.725,0.0,1.2658362918998,86.36149820000364,647.7662966352412,2.1444106756786674,1.9117647058824
eyelid_2p00mm,2.0,0.6,0.75,0.75,0.0,1.3189928486778,89.98809660919589,674.9680968572021,2.131894534602665,1.9411764705882
eyelid_2p00mm,2.0,0.6,0.775,0.7749999999999999,-1.1102230246251565e-13,1.3721259376912,93.61309393353757,702.1578879220051,2.125480012301998,1.9705882352941
eyelid_2p00mm,2.0,0.6,0.8,0.7999999999999999,-1.1102230246251565e-13,1.4252590267047,97.23809125788608,729.3476789868595,2.1253235605399983,2.0
