record_type,source_file,case_id,state,eyelid_thickness_mm,cornea_thickness_mm,p_iop_mmhg,p_iop_pa,p_probe_delta_mmhg,p_probe_delta_pa,p_probe_absolute_mmhg,probe_force_n,probe_force_delta_n,probe_displacement_mm,eyelid_modulus_scale,cornea_modulus_scale,corneal_radius_mm,probe_area_mm2,corneal_applanation_area_mm2,contact_force_n,eyelid_displacement_mm,corneal_displacement_mm,tangent_stiffness_n_per_mm,source_status,assumption_note
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.525,loading_path_0p8,1.6,0.6,20.0,2666.44,,,350.9743555194587,0.6858585867317,,0.5249999999999999,,,7.8,14.65741468458854,,,,,1.7753852544865982,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.55,loading_path_0p8,1.6,0.6,20.0,2666.44,,,373.7750864080069,0.73041476816702,,0.5499999999999999,,,7.8,14.65741468458854,,,,,1.7790891526613333,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.575,loading_path_0p8,1.6,0.6,20.0,2666.44,,,396.536093911957,0.77489332391832,,0.575,,,7.8,14.65741468458854,,,,,1.7748429613989338,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.6,loading_path_0p8,1.6,0.6,20.0,2666.44,,,419.17385706882953,0.81913104100896,,0.6,,,7.8,14.65741468458854,,,,,1.7711142746966666,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.625,loading_path_0p8,1.6,0.6,20.0,2666.44,,,441.811620225702,0.8633687580996,,0.625,,,7.8,14.65741468458854,,,,,1.766564902375465,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.65,loading_path_0p8,1.6,0.6,20.0,2666.44,,,464.4493833825745,0.90760647519024,,0.6499999999999999,,,7.8,14.65741468458854,,,,,1.7601321951993314,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.675,loading_path_0p8,1.6,0.6,20.0,2666.44,,,486.8611834006069,0.95140262509336,,0.6749999999999999,,,7.8,14.65741468458854,,,,,1.7531543433470675,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.7,loading_path_0p8,1.6,0.6,20.0,2666.44,,,509.2311383929345,0.9951170032951,,0.7,,,7.8,14.65741468458854,,,,,1.7460327330300012,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.725,loading_path_0p8,1.6,0.6,20.0,2666.44,,,531.6010933852417,1.0388313814968,,0.725,,,7.8,14.65741468458854,,,,,1.735442212660936,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.75,loading_path_0p8,1.6,0.6,20.0,2666.44,,,553.7340504127073,1.0820826287413,,0.75,,,7.8,14.65741468458854,,,,,1.7215265407046667,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.775,loading_path_0p8,1.6,0.6,20.0,2666.44,,,575.5699254841467,1.1247533315463,,0.7749999999999999,,,7.8,14.65741468458854,,,,,1.7106984084633332,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p60mm_s0.8,loading_path_0p8,1.6,0.6,20.0,2666.44,,,597.4058005555858,1.1674240343513,,0.7999999999999999,,,7.8,14.65741468458854,,,,,1.7068281121999969,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.0,loading_path_0p8,1.8,0.6,20.0,2666.44,,,6.875700874108351,0.013436191021211,,0.0,,,7.8,14.65741468458854,,,,,0.61678043136408,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.025,loading_path_0p8,1.8,0.6,20.0,2666.44,,,14.766325799669865,0.028855701805313,,0.0249999999999999,,,7.8,14.65741468458854,,,,,0.7222796563668066,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.05,loading_path_0p8,1.8,0.6,20.0,2666.44,,,25.24825721875718,0.049339029308468,,0.05,,,7.8,14.65741468458854,,,,,0.8315569087685001,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.075,loading_path_0p8,1.8,0.6,20.0,2666.44,,,36.05433555596459,0.070455790404873,,0.075,,,7.8,14.65741468458854,,,,,0.9403892979475,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.1,loading_path_0p8,1.8,0.6,20.0,2666.44,,,49.41757291390199,0.096569638736926,,0.0999999999999999,,,7.8,14.65741468458854,,,,,1.0195420901404602,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.125,loading_path_0p8,1.8,0.6,20.0,2666.44,,,62.78081027183989,0.12268348706898,,0.1249999999999999,,,7.8,14.65741468458854,,,,,1.0952178583978067,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.15,loading_path_0p8,1.8,0.6,20.0,2666.44,,,76.78131039999124,0.15004264616543,,0.15,,,7.8,14.65741468458854,,,,,1.16333742157856,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.175,loading_path_0p8,1.8,0.6,20.0,2666.44,,,92.75895912291168,0.18126546173604,,0.175,,,7.8,14.65741468458854,,,,,1.2354104320909332,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.2,loading_path_0p8,1.8,0.6,20.0,2666.44,,,108.73660784583213,0.21248827730665,,0.2,,,7.8,14.65741468458854,,,,,1.3061050452642666,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.225,loading_path_0p8,1.8,0.6,20.0,2666.44,,,125.6549839283451,0.2455494207414,,0.225,,,7.8,14.65741468458854,,,,,1.3714678137669998,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.25,loading_path_0p8,1.8,0.6,20.0,2666.44,,,144.141238943509,0.28167444394971,,0.25,,,7.8,14.65741468458854,,,,,1.424575063175467,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.275,loading_path_0p8,1.8,0.6,20.0,2666.44,,,162.62749395867797,0.31779946715803,,0.275,,,7.8,14.65741468458854,,,,,1.4780690649648665,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.3,loading_path_0p8,1.8,0.6,20.0,2666.44,,,181.11374897384184,0.35392449036634,,0.3,,,7.8,14.65741468458854,,,,,1.5450532391688,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.325,loading_path_0p8,1.8,0.6,20.0,2666.44,,,202.13829719564225,0.3950097340695,,0.325,,,7.8,14.65741468458854,,,,,1.612885314311999,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.35,loading_path_0p8,1.8,0.6,20.0,2666.44,,,223.2279298586417,0.43622216291356,,0.35,,,7.8,14.65741468458854,,,,,1.6679154833821326,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.375,loading_path_0p8,1.8,0.6,20.0,2666.44,,,244.317562521636,0.47743459175761,,0.375,,,7.8,14.65741468458854,,,,,1.724275233244533,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.4,loading_path_0p8,1.8,0.6,20.0,2666.44,,,266.9628206474337,0.52168695518555,,0.4,,,7.8,14.65741468458854,,,,,1.7947664699723334,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.425,loading_path_0p8,1.8,0.6,20.0,2666.44,,,290.75788889791124,0.56818622678419,,0.425,,,7.8,14.65741468458854,,,,,1.8482416585677357,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.45,loading_path_0p8,1.8,0.6,20.0,2666.44,,,314.55295714838894,0.61468549838283,,0.45,,,7.8,14.65741468458854,,,,,1.8850436998096003,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.475,loading_path_0p8,1.8,0.6,20.0,2666.44,,,338.5975077348689,0.66167229734549,,0.475,,,7.8,14.65741468458854,,,,,1.922188641830266,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.5,loading_path_0p8,1.8,0.6,20.0,2666.44,,,363.81818933393953,0.71095743959569,,0.5,,,7.8,14.65741468458854,,,,,1.9560834014241304,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.525,loading_path_0p8,1.8,0.6,20.0,2666.44,,,389.038870933,0.76024258184587,,0.5249999999999999,,,7.8,14.65741468458854,,,,,1.969308829315998,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.55,loading_path_0p8,1.8,0.6,20.0,2666.44,,,414.2595525320706,0.80952772409607,,0.5499999999999999,,,7.8,14.65741468458854,,,,,1.9645063419254016,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.575,loading_path_0p8,1.8,0.6,20.0,2666.44,,,439.31928017996256,0.85849833724251,,0.575,,,7.8,14.65741468458854,,,,,1.959095088527535,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.6,loading_path_0p8,1.8,0.6,20.0,2666.44,,,464.33227926138414,0.90737763548786,,0.6,,,7.8,14.65741468458854,,,,,1.9568498646422012,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.625,loading_path_0p8,1.8,0.6,20.0,2666.44,,,489.3452783428057,0.95625693373321,,0.625,,,7.8,14.65741468458854,,,,,1.9601613843108647,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.65,loading_path_0p8,1.8,0.6,20.0,2666.44,,,514.4403462745256,1.0052966073017,,0.6499999999999999,,,7.8,14.65741468458854,,,,,1.965863618020865,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.675,loading_path_0p8,1.8,0.6,20.0,2666.44,,,539.6721956233463,1.0546035730753,,0.6749999999999999,,,7.8,14.65741468458854,,,,,1.970496682909933,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.7,loading_path_0p8,1.8,0.6,20.0,2666.44,,,564.9040449721668,1.1039105388489,,0.7,,,7.8,14.65741468458854,,,,,1.9634177597753333,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.725,loading_path_0p8,1.8,0.6,20.0,2666.44,,,590.1358943209875,1.1532175046225,,0.725,,,7.8,14.65741468458854,,,,,1.9454688156140016,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.75,loading_path_0p8,1.8,0.6,20.0,2666.44,,,614.6875877438066,1.2011953397208,,0.75,,,7.8,14.65741468458854,,,,,1.927292669628001,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.775,loading_path_0p8,1.8,0.6,20.0,2666.44,,,639.2218412711516,1.2491390945455,,0.7749999999999999,,,7.8,14.65741468458854,,,,,1.9179773948100007,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_1p80mm_s0.8,loading_path_0p8,1.8,0.6,20.0,2666.44,,,663.7560947984454,1.2970828493701,,0.7999999999999999,,,7.8,14.65741468458854,,,,,1.9177501929839984,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.0,loading_path_0p8,2.0,0.6,20.0,2666.44,,,6.465198128442768,0.012634004683195,,0.0,,,7.8,14.65741468458854,,,,,0.6475601746387999,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.025,loading_path_0p8,2.0,0.6,20.0,2666.44,,,14.74959593838187,0.028823009049165,,0.0249999999999999,,,7.8,14.65741468458854,,,,,0.7679170007489999,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.05,loading_path_0p8,2.0,0.6,20.0,2666.44,,,25.98838998377896,0.050785364074039,,0.05,,,7.8,14.65741468458854,,,,,0.8932498263076067,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.075,loading_path_0p8,2.0,0.6,20.0,2666.44,,,37.60252356176973,0.073481191038731,,0.075,,,7.8,14.65741468458854,,,,,1.0186688383824405,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.1,loading_path_0p8,2.0,0.6,20.0,2666.44,,,52.17766900800199,0.10196329663977,,0.0999999999999999,,,7.8,14.65741468458854,,,,,1.11030284795,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.125,loading_path_0p8,2.0,0.6,20.0,2666.44,,,66.75281445422964,0.1304454022408,,0.1249999999999999,,,7.8,14.65741468458854,,,,,1.1978310939533934,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.15,loading_path_0p8,2.0,0.6,20.0,2666.44,,,82.06437620501046,0.16036658006447,,0.15,,,7.8,14.65741468458854,,,,,1.2765495745072,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.175,loading_path_0p8,2.0,0.6,20.0,2666.44,,,99.66071674681022,0.19475257170704,,0.175,,,7.8,14.65741468458854,,,,,1.359660779802933,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.2,loading_path_0p8,2.0,0.6,20.0,2666.44,,,117.25705728861,0.22913856334961,,0.2,,,7.8,14.65741468458854,,,,,1.4407101836469995,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.225,loading_path_0p8,2.0,0.6,20.0,2666.44,,,135.92699743303854,0.2656225359261,,0.225,,,7.8,14.65741468458854,,,,,1.5153050612975325,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.25,loading_path_0p8,2.0,0.6,20.0,2666.44,,,156.3862702485167,0.30560314339246,,0.25,,,7.8,14.65741468458854,,,,,1.575913399388667,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.275,loading_path_0p8,2.0,0.6,20.0,2666.44,,,176.8455430639949,0.34558375085882,,0.275,,,7.8,14.65741468458854,,,,,1.6374588819692673,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.3,loading_path_0p8,2.0,0.6,20.0,2666.44,,,197.3048158794782,0.38556435832519,,0.3,,,7.8,14.65741468458854,,,,,1.7149084225298683,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.325,loading_path_0p8,2.0,0.6,20.0,2666.44,,,220.69895569896747,0.43128015328876,,0.325,,,7.8,14.65741468458854,,,,,1.7933383370215343,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.35,loading_path_0p8,2.0,0.6,20.0,2666.44,,,244.16834851855856,0.477143004342,,0.35,,,7.8,14.65741468458854,,,,,1.855578196572667,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.375,loading_path_0p8,2.0,0.6,20.0,2666.44,,,267.6377413381496,0.52300585539524,,0.375,,,7.8,14.65741468458854,,,,,1.916941409094,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.4,loading_path_0p8,2.0,0.6,20.0,2666.44,,,292.7992608486963,0.57217538570461,,0.4,,,7.8,14.65741468458854,,,,,1.993618029525999,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.425,loading_path_0p8,2.0,0.6,20.0,2666.44,,,319.2114826960361,0.62378898329025,,0.425,,,7.8,14.65741468458854,,,,,2.0505159637680004,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.45,loading_path_0p8,2.0,0.6,20.0,2666.44,,,345.62370454337616,0.67540258087589,,0.45,,,7.8,14.65741468458854,,,,,2.0820232574181325,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.475,loading_path_0p8,2.0,0.6,20.0,2666.44,,,372.20985127458266,0.72735605478916,,0.475,,,7.8,14.65741468458854,,,,,2.1079185966663987,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.5,loading_path_0p8,2.0,0.6,20.0,2666.44,,,399.6159296011709,0.78091180281842,,0.5,,,7.8,14.65741468458854,,,,,2.131548093730464,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.525,loading_path_0p8,2.0,0.6,20.0,2666.44,,,427.02200792775903,0.83446755084768,,0.5249999999999999,,,7.8,14.65741468458854,,,,,2.1440247038362656,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.55,loading_path_0p8,2.0,0.6,20.0,2666.44,,,454.4280862543473,0.88802329887694,,0.5499999999999999,,,7.8,14.65741468458854,,,,,2.148135335103269,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.575,loading_path_0p8,2.0,0.6,20.0,2666.44,,,481.97193117778994,0.94184826430608,,0.575,,,7.8,14.65741468458854,,,,,2.152767032305269,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.6,loading_path_0p8,2.0,0.6,20.0,2666.44,,,509.5557728551595,0.99575138962551,,0.6,,,7.8,14.65741468458854,,,,,2.1560256325285345,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.625,loading_path_0p8,2.0,0.6,20.0,2666.44,,,537.1396145325083,1.0496545149449,,0.625,,,7.8,14.65741468458854,,,,,2.1580928793153995,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.65,loading_path_0p8,2.0,0.6,20.0,2666.44,,,564.7558245869319,1.1036208931174,,0.6499999999999999,,,7.8,14.65741468458854,,,,,2.160341869645267,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.675,loading_path_0p8,2.0,0.6,20.0,2666.44,,,592.4259819363513,1.1576926927115,,0.6749999999999999,,,7.8,14.65741468458854,,,,,2.162169174288003,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.7,loading_path_0p8,2.0,0.6,20.0,2666.44,,,620.0961392858219,1.2117644923057,,0.7,,,7.8,14.65741468458854,,,,,2.156770364991335,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.725,loading_path_0p8,2.0,0.6,20.0,2666.44,,,647.7662966352412,1.2658362918998,,0.725,,,7.8,14.65741468458854,,,,,2.1444106756786674,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.75,loading_path_0p8,2.0,0.6,20.0,2666.44,,,674.9680968572021,1.3189928486778,,0.75,,,7.8,14.65741468458854,,,,,2.131894534602665,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.775,loading_path_0p8,2.0,0.6,20.0,2666.44,,,702.1578879220051,1.3721259376912,,0.7749999999999999,,,7.8,14.65741468458854,,,,,2.125480012301998,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
force_displacement,thick/experiments/probe_force_curve_0p8/probe_force_curve.csv,eyelid_2p00mm_s0.8,loading_path_0p8,2.0,0.6,20.0,2666.44,,,729.3476789868595,1.4252590267047,,0.7999999999999999,,,7.8,14.65741468458854,,,,,2.1253235605399983,accepted_loading_path,metadata omits IOP; linked study report identifies the source sweep as IOP=20 mmHg
